Site_ID    Latitude    Longitude    Elevation_in_Meters    State    Species_ID    Genus    Species    Common_Name    Kingdom    Individual_ID    Phenophase_ID    Phenophase_Description    First_Yes_Year    First_Yes_Month    First_Yes_Day    First_Yes_DOY    First_Yes_Julian_Date    NumDays_Since_Prior_No    Last_Yes_Year    Last_Yes_Month    Last_Yes_Day    Last_Yes_DOY    Last_Yes_Julian_Date    NumDays_Until_Next_No
18692    37.233116    -80.424248    625    VA    80    Juglans    nigra    black walnut    Plantae    74523    498    Colored leaves    2014    9    16    259    2456917    -9999    2014    9    18    261    2456919    -9999
18819    40.300999    -75.06086    92    PA    80    Juglans    nigra    black walnut    Plantae    74814    390    Ripe fruits    2014    9    24    267    2456925    -9999    2014    9    24    267    2456925    7
18819    40.300999    -75.06086    92    PA    80    Juglans    nigra    black walnut    Plantae    74814    471    Falling leaves    2014    9    24    267    2456925    -9999    2014    10    8    281    2456939    -9999
18819    40.300999    -75.06086    92    PA    80    Juglans    nigra    black walnut    Plantae    74814    483    Leaves    2014    9    24    267    2456925    -9999    2014    10    8    281    2456939    -9999
18819    40.300999    -75.06086    92    PA    80    Juglans    nigra    black walnut    Plantae    74814    498    Colored leaves    2014    9    24    267    2456925    -9999    2014    10    8    281    2456939    -9999
18819    40.300999    -75.06086    92    PA    80    Juglans    nigra    black walnut    Plantae    74814    504    Recent fruit or seed drop    2014    9    24    267    2456925    -9999    2014    10    8    281    2456939    -9999
18819    40.300999    -75.06086    92    PA    80    Juglans    nigra    black walnut    Plantae    74814    516    Fruits    2014    9    24    267    2456925    -9999    2014    9    24    267    2456925    7
18581    34.246941    -111.3358    1503    AZ    80    Juglans    nigra    black walnut    Plantae    75116    471    Falling leaves    2014    9    4    247    2456905    -9999    2014    9    12    255    2456913    22
18581    34.246941    -111.3358    1503    AZ    80    Juglans    nigra    black walnut    Plantae    75116    471    Falling leaves    2014    10    6    279    2456937    2    2014    11    10    314    2456972    7
18581    34.246941    -111.3358    1503    AZ    80    Juglans    nigra    black walnut    Plantae    75116    483    Leaves    2014    9    4    247    2456905    -9999    2014    9    12    255    2456913    22
18581    34.246941    -111.3358    1503    AZ    80    Juglans    nigra    black walnut    Plantae    75116    483    Leaves    2014    10    6    279    2456937    2    2014    10    13    286    2456944    7
18581    34.246941    -111.3358    1503    AZ    80    Juglans    nigra    black walnut    Plantae    75116    483    Leaves    2014    10    27    300    2456958    7    2014    11    10    314    2456972    7
18581    34.246941    -111.3358    1503    AZ    80    Juglans    nigra    black walnut    Plantae    75116    498    Colored leaves    2014    9    4    247    2456905    -9999    2014    9    12    255    2456913    22
18581    34.246941    -111.3358    1503    AZ    80    Juglans    nigra    black walnut    Plantae    75116    498    Colored leaves    2014    10    6    279    2456937    2    2014    11    10    314    2456972    7
18581    34.246941    -111.3358    1503    AZ    80    Juglans    nigra    black walnut    Plantae    75116    504    Recent fruit or seed drop    2014    9    4    247    2456905    -9999    2014    9    4    247    2456905    8
18919    35.563446    -82.621315    653    NC    80    Juglans    nigra    black walnut    Plantae    75499    390    Ripe fruits    2014    10    5    278    2456936    -9999    2014    10    8    281    2456939    -9999
18919    35.563446    -82.621315    653    NC    80    Juglans    nigra    black walnut    Plantae    75499    471    Falling leaves    2014    10    8    281    2456939    3    2014    10    8    281    2456939    -9999
18919    35.563446    -82.621315    653    NC    80    Juglans    nigra    black walnut    Plantae    75499    498    Colored leaves    2014    10    5    278    2456936    -9999    2014    10    8    281    2456939    -9999
18919    35.563446    -82.621315    653    NC    80    Juglans    nigra    black walnut    Plantae    75499    504    Recent fruit or seed drop    2014    10    5    278    2456936    -9999    2014    10    8    281    2456939    -9999
18919    35.563446    -82.621315    653    NC    80    Juglans    nigra    black walnut    Plantae    75499    516    Fruits    2014    10    5    278    2456936    -9999    2014    10    8    281    2456939    -9999
19165    35.485004    -82.534576    663    NC    80    Juglans    nigra    black walnut    Plantae    76543    471    Falling leaves    2014    10    24    297    2456955    -9999    2014    10    24    297    2456955    6
19165    35.485004    -82.534576    663    NC    80    Juglans    nigra    black walnut    Plantae    76543    483    Leaves    2014    10    24    297    2456955    -9999    2014    10    24    297    2456955    6
19165    35.485004    -82.534576    663    NC    80    Juglans    nigra    black walnut    Plantae    76543    498    Colored leaves    2014    10    24    297    2456955    -9999    2014    10    24    297    2456955    6
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    371    Breaking leaf buds    2014    11    18    322    2456980    28    2014    11    25    329    2456987    17
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    390    Ripe fruits    2014    10    21    294    2456952    -9999    2014    11    25    329    2456987    17
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    471    Falling leaves    2014    10    21    294    2456952    -9999    2014    11    25    329    2456987    17
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    483    Leaves    2014    10    21    294    2456952    -9999    2014    11    25    329    2456987    17
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    498    Colored leaves    2014    10    21    294    2456952    -9999    2014    11    25    329    2456987    17
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    500    Flowers or flower buds    2014    11    18    322    2456980    28    2014    11    25    329    2456987    17
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    501    Open flowers    2014    11    18    322    2456980    28    2014    11    25    329    2456987    17
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    502    Pollen release (flowers)    2014    11    18    322    2456980    28    2014    11    25    329    2456987    17
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    504    Recent fruit or seed drop    2014    10    21    294    2456952    -9999    2014    11    18    322    2456980    7
19211    35.353306    -83.195366    647    NC    80    Juglans    nigra    black walnut    Plantae    76914    516    Fruits    2014    10    21    294    2456952    -9999    2014    11    25    329    2456987    17
19237    40.067184    -82.865509    295    OH    80    Juglans    nigra    black walnut    Plantae    77132    371    Breaking leaf buds    2014    12    22    356    2457014    3    2014    12    28    362    2457020    4
19237    40.067184    -82.865509    295    OH    80    Juglans    nigra    black walnut    Plantae    77132    390    Ripe fruits    2014    11    12    316    2456974    -9999    2014    12    4    338    2456996    2
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217522    483    Leaves    2014    8    4    216    2456874    -9999    2014    8    4    216    2456874    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217523    483    Leaves    2014    8    4    216    2456874    -9999    2014    8    4    216    2456874    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217524    471    Falling leaves    2014    8    19    231    2456889    5    2014    10    16    289    2456947    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217524    483    Leaves    2014    8    4    216    2456874    -9999    2014    10    16    289    2456947    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217524    498    Colored leaves    2014    8    14    226    2456884    10    2014    10    16    289    2456947    -9999
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217534    467    Increasing leaf size    2014    8    4    216    2456874    -9999    2014    8    4    216    2456874    10
35904    38.890175    -78.139771    360    VA    80    Juglans    nigra    black walnut    Plantae    217534    471    Falling leaves    2014    8    19    231    2456889    5    2014    10    24    297    2456955    -9999
